Kingdom	Phylum	Class	Order	Family	Genus
asv7205	Bacteria	Latescibacterota	NA	NA	NA	NA
asv7206	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ekhidna
asv7207	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
asv7208	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7209	Bacteria	Margulisbacteria	NA	NA	NA	NA
asv7210	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
asv7211	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
asv7212	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7213	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella
asv7214	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA
asv7215	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
asv7216	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Halobacteriovorax
asv7217	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
asv7218	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
asv7219	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv7220	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7221	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
asv7222	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
asv7223	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	C1-B045
asv7224	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
asv7225	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group
asv7226	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55
asv7227	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7228	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv7229	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella
asv7230	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella
asv7231	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv7232	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	NA
asv7233	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia
asv7234	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA
asv7235	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
asv7236	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
asv7237	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA
asv7238	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Bythopirellula
asv7239	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv7240	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
asv7241	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7242	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
asv7243	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA
asv7244	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
asv7245	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group	NA	NA
asv7246	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7247	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv7248	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas
asv7249	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia
asv7250	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Group_II	NA	NA
asv7251	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella
asv7252	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage
asv7253	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	NA	NA	NA
asv7254	Bacteria	NB1-j	NA	NA	NA	NA
asv7255	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	NA
asv7256	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
asv7257	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
asv7258	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium
asv7259	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus_CC9902
asv7260	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
asv7261	Bacteria	Margulisbacteria	NA	NA	NA	NA
asv7262	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales_fa	Anaerococcus
asv7263	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella
asv7264	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
asv7265	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
asv7266	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
asv7267	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group
asv7268	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group
asv7269	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylophilus
asv7270	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
asv7271	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina
asv7272	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	NA	NA
asv7273	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
asv7274	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv7275	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
asv7276	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv7277	Bacteria	Planctomycetota	028H05-P-BN-P5	NA	NA	NA
asv7278	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA
asv7279	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
asv7280	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
asv7281	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv7282	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Marimicrobium
asv7283	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella
asv7284	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
asv7285	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	NA
asv7286	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA
asv7287	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv7288	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7289	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv7290	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv7291	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group
asv7292	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_III	NA
asv7293	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Arctic97B-4_marine_group	NA	NA
asv7294	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv7295	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	NA
asv7296	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv7297	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081_sediment_group
asv7298	Bacteria	Planctomycetota	OM190	NA	NA	NA
asv7299	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
asv7300	Archaea	Thermoplasmatota	Thermoplasmata	Thermoplasmata_or	Thermoplasmata_fa	Marine_Group_III
asv7301	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
asv7302	Bacteria	NB1-j	NA	NA	NA	NA
asv7303	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group
asv7304	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
asv7305	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA
asv7306	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	NA
asv7307	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7308	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
asv7309	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter
asv7310	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas
asv7311	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	Aliterella
asv7312	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA
asv7313	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
asv7314	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
asv7315	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
asv7316	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus
asv7317	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv7318	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	NA
asv7319	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Arctic97B-4_marine_group	NA	NA
asv7320	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium
asv7321	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum
asv7322	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
asv7323	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	OM43_clade
asv7324	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter_clade_NAC11-7_lineage
asv7325	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
asv7326	Bacteria	Planctomycetota	Pla3_lineage	NA	NA	NA
asv7327	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
asv7328	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA
asv7329	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus
asv7330	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
asv7331	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv7332	Bacteria	Proteobacteria	Gammaproteobacteria	JTB23	NA	NA
asv7333	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_IV	NA
asv7334	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
asv7335	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
asv7336	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
asv7337	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
asv7338	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA
asv7339	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA
asv7340	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella
asv7341	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella
asv7342	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
asv7343	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
asv7344	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sedimentitalea
asv7345	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax
asv7346	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisella
asv7347	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
asv7348	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv7349	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv7350	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA
asv7351	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
asv7352	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA
asv7353	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
asv7354	Bacteria	Proteobacteria	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus
asv7355	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudahrensia
asv7356	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter
asv7357	Bacteria	Latescibacterota	NA	NA	NA	NA
asv7358	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv7359	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
asv7360	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group
asv7361	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7362	Bacteria	Planctomycetota	028H05-P-BN-P5	NA	NA	NA
asv7363	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
asv7364	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
asv7365	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7366	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
asv7367	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	NA
asv7368	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella
asv7369	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	OM75_clade
asv7370	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
asv7371	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
asv7372	Bacteria	SAR324_clade(Marine_group_B)	NA	NA	NA	NA
asv7373	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
asv7374	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	EF100-94H03	NA
asv7375	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	NA
asv7376	Bacteria	Margulisbacteria	NA	NA	NA	NA
asv7377	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv7378	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
asv7379	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
asv7380	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
asv7381	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
asv7382	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
asv7383	Bacteria	Planctomycetota	OM190	NA	NA	NA
asv7384	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group
asv7385	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7386	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
asv7387	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
asv7388	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv7389	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
asv7390	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
asv7391	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
asv7392	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
asv7393	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
asv7394	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv7395	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv7396	Bacteria	Margulisbacteria	NA	NA	NA	NA
asv7397	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
asv7398	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	NA
asv7399	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
asv7400	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
asv7401	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
asv7402	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Maricurvus
asv7403	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster
asv7404	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
asv7405	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas
asv7406	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA
asv7407	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
asv7408	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group
asv7409	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter
asv7410	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira
asv7411	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
asv7412	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola
asv7413	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
asv7414	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA
asv7415	Bacteria	Proteobacteria	NA	NA	NA	NA
asv7416	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	NA
asv7417	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv7418	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rubripirellula
asv7419	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella
asv7420	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011_GWC1_47_15	NA
asv7421	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA
asv7422	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	MWH-UniP1_aquatic_group	NA
asv7423	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128
asv7424	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group
asv7425	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
asv7426	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
asv7427	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
asv7428	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
asv7429	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
asv7430	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
asv7431	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea
asv7432	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
asv7433	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	NA
asv7434	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
asv7435	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
asv7436	Bacteria	Chloroflexi	TK17	NA	NA	NA
asv7437	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
asv7438	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage
asv7439	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer
asv7440	Bacteria	SAR324_clade(Marine_group_B)	NA	NA	NA	NA
asv7441	Bacteria	Proteobacteria	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus
asv7442	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	NA
asv7443	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv7444	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum
asv7445	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	NA
asv7446	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group	NA	NA
asv7447	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7448	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv7449	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	NA
asv7450	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amylibacter
asv7451	Bacteria	Desulfobacterota	NA	NA	NA	NA
asv7452	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa
asv7453	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Marimicrobium
asv7454	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv7455	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv7456	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum
asv7457	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
asv7458	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	NA
asv7459	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
asv7460	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv7461	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
asv7462	Bacteria	Planctomycetota	NA	NA	NA	NA
asv7463	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	NA	NA	NA
asv7464	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv7465	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7466	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv7467	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
asv7468	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
asv7469	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
asv7470	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Marine_Methylotrophic_Group_3
asv7471	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv7472	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv7473	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas
asv7474	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola
asv7475	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
asv7476	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
asv7477	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Apibacter
asv7478	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	MSB-1D1
asv7479	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv7480	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55
asv7481	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sedimentitalea
asv7482	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv7483	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group	NA	NA
asv7484	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
asv7485	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
asv7486	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
